#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU6856	SS|0.9100|AJ401132_S000020236;d:Bacteria,p:"Verrucomicrobia",c:Subdivision3	d:Bacteria,p:"Verrucomicrobia",c:Subdivision3,g:Subdivision3_genera_incertae_sedis;	d:Bacteria,p:"Verrucomicrobia",c:Subdivision3	d:Bacteria,p:Candidatus_Calescamantes
OTU6857	US|0.9992|AJ864462_S000447839;d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Phyllobacteriaceae,g:Mesorhizobium,s:Mesorhizobium_thiogangeticum;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales
OTU6858	SS|0.8900|KF667502_S003922751;d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Zoogloea	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Zoogloea	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales
OTU6859	SS|0.8700|EF457454_S000834879;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria
OTU6860	US|0.9974|JX861508_S003618904;d:Bacteria,p:"Chloroflexi",c:"Dehalococcoidetes"	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Thermoactinomycetaceae_1,g:Melghirimyces,s:Melghirimyces_thermohalophilus;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:"Dehalococcoidetes"
OTU6861	US|1.0000|HM134893_S002225629;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6	d:Bacteria,p:"Chloroflexi",c:Caldilineae,o:Caldilineales,f:Caldilineaceae,g:Caldilinea	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6
OTU6862	SS|1.0000|AB847448_S004125733;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Vulgatibacteraceae,g:Vulgatibacter,s:Vulgatibacter_incomptus;	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
OTU6863	US|0.9941|EF457359_S000834784;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6864	SS|0.8000|AY894691_S000482243;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_yunnanensis;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales
OTU6865	US|0.9952|GU562448_S002034994;d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Halobacteriales	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	d:Bacteria	d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Halobacteriales
OTU6866	US|0.9378|X60615_S000129063;d:Bacteria,p:Firmicutes,c:Bacilli	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae_1,g:Bacillus,s:Bacillus_fastidiosus;	d:Bacteria,p:Firmicutes	d:Bacteria,p:Firmicutes,c:Bacilli
OTU6867	US|0.9749|FR749893_S002350756;d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_1,g:Clostridium_sensu_stricto	d:Bacteria	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
OTU6868	US|0.9992|EF457470_S000834895;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6869	SS|0.9100|AM162406_S000650674;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella,s:Zavarzinella_formosa	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella,s:Zavarzinella_formosa;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella,s:Zavarzinella_formosa	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Sulfolobales
OTU6870	US|0.9963|None;d:Bacteria,p:"Caldiserica",c:Caldisericia,o:Caldisericales	No hit	d:Bacteria	d:Bacteria,p:"Caldiserica",c:Caldisericia,o:Caldisericales
OTU6871	US|0.9927|AM162406_S000650674;d:Bacteria,p:"Planctomycetes",c:Planctomycetia	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella,s:Zavarzinella_formosa;	d:Bacteria	d:Bacteria,p:"Planctomycetes",c:Planctomycetia
OTU6872	US|0.8728|EF457480_S000834905;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
OTU6873	US|0.9992|AB072735_S000251887;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca;	d:Bacteria	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales
OTU6874	US|0.9997|CP000804_S002287403;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales",f:Chloroflexaceae,g:Roseiflexus,s:Roseiflexus_castenholzii;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6875	SS|1.0000|EF457417_S000834842;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales
OTU6876	SS|0.9700|AJ535711_S000351836;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Stella,s:Stella_vacuolata;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales	d:Bacteria
OTU6877	US|0.9959|U25627_S000437365;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophobacteraceae,g:Thermodesulforhabdus,s:Thermodesulforhabdus_norvegica;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6878	US|0.9992|AJ458462_S000130885;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Actinobacteria",c:Thermoleophilia,o:Thermoleophilales,f:Thermoleophilaceae,g:Thermoleophilum,s:Thermoleophilum_album;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6879	SS|0.9500|AM162406_S000650674;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella,s:Zavarzinella_formosa;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria
OTU6880	SS|0.8200|JF423906_S002447326;d:Bacteria,p:"Actinobacteria"	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Gaiellales,f:Gaiellaceae,g:Gaiella,s:Gaiella_occulta;	d:Bacteria,p:"Actinobacteria"	d:Bacteria
OTU6881	US|0.9971|None;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Gammaproteobacteria_incertae_sedis	No hit	d:Bacteria	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Gammaproteobacteria_incertae_sedis
OTU6882	SS|0.8600|KC867694_S003811167;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta,s:Thermogutta_terrifontis;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta	d:Bacteria
OTU6883	SS|1.0000|AF245017_S000498898;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae,g:Crossiella	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
OTU6884	US|0.9898|JF423906_S002447326;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Gaiellales,f:Gaiellaceae,g:Gaiella,s:Gaiella_occulta;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6885	SS|0.8500|AB278569_S001014067;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae,g:Kitasatospora,s:Kitasatospora_kazusensis;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales	d:Bacteria,p:"Actinobacteria"
OTU6886	US|1.0000|None;d:Bacteria,p:"Armatimonadetes"	No hit	d:Bacteria	d:Bacteria,p:"Armatimonadetes"
OTU6887	SS|1.0000|AM162406_S000650674;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella,s:Zavarzinella_formosa;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria
OTU6888	US|0.9930|EU861851_S001148156;d:Bacteria,p:"Chloroflexi",c:Thermomicrobia	d:Bacteria,p:"Armatimonadetes",g:Armatimonadetes_gp4;	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia
OTU6889	US|0.9943|AJ430587_S000116870;d:Bacteria,p:Firmicutes,c:Clostridia	d:Bacteria,p:"Deferribacteres",c:Deferribacteres,o:Deferribacterales,f:Deferribacterales_incertae_sedis,g:Caldithrix,s:Caldithrix_abyssi;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Clostridia
OTU6890	SS|0.9700|AB175638_S000642034;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium,s:Methylobacterium_organophilum;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU6891	US|0.9378|AM403172_S000735149;d:Bacteria,p:Firmicutes,c:Bacilli	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis,g:Geminicoccus,s:Geminicoccus_roseus;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli
OTU6892	SS|0.9500|AJ233944_S000539321;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Kofleriaceae,g:Kofleria,s:Kofleria_flava;	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	d:Bacteria,p:"Proteobacteria"
OTU6893	SS|0.8400|Y14578_S000000782;d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_2,g:Ammoniphilus	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_2,g:Ammoniphilus,s:Ammoniphilus_oxalaticus;	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_2,g:Ammoniphilus	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6894	US|0.9749|AB198719_S000543426;d:Bacteria,p:"Chloroflexi",c:Ktedonobacteria,o:Ktedonobacterales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae_1	d:Bacteria	d:Bacteria,p:"Chloroflexi",c:Ktedonobacteria,o:Ktedonobacterales
OTU6895	US|0.9992|JX848544_S003919390;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales	d:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:Kallotenuales,f:Kallotenuaceae,g:Kallotenue,s:Kallotenue_papyrolyticum;	d:Bacteria	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales
OTU6896	US|0.9959|CP000804_S002287403;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales",f:Chloroflexaceae,g:Roseiflexus,s:Roseiflexus_castenholzii;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6897	US|0.9727|FJ157185_S001170652;d:Bacteria,p:Firmicutes,c:Bacilli	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Thermomonosporaceae,g:Actinomadura	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli
OTU6898	SS|0.9700|KC018454_S003750139;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae,g:Altererythrobacter,s:Altererythrobacter_atlanticus;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae	d:Archaea,p:"Euryarchaeota",c:Methanococci,o:Methanococcales
OTU6899	US|0.9952|AJ401115_S000246588;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Verrucomicrobia",c:Subdivision3,g:Subdivision3_genera_incertae_sedis;	d:Bacteria,p:"Verrucomicrobia",c:Subdivision3	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6900	SS|0.8300|CP001854_S001872674;d:Bacteria,p:"Actinobacteria",c:Actinobacteria	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales,f:Conexibacteraceae,g:Conexibacter,s:Conexibacter_woesei;	d:Bacteria,p:"Actinobacteria",c:Actinobacteria	d:Bacteria
OTU6901	US|0.9992|EF457470_S000834895;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	d:Bacteria	d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales
OTU6902	US|0.9992|AJ000716_S000005917;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_X,g:GpX;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6903	US|0.9882|DQ291142_S000625838;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_1,g:Paenibacillus,s:Paenibacillus_sepulcri;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6904	SS|0.9100|AM162406_S000650674;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella,s:Zavarzinella_formosa;	d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	d:Bacteria,p:"Planctomycetes"
OTU6905	US|0.9997|AJ420142_S000145622;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Chloroflexi",c:Thermomicrobia,o:Sphaerobacterales,f:Sphaerobacteraceae,g:Sphaerobacter,s:Sphaerobacter_thermophilus;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6906	US|0.9460|EF516423_S000840865;d:Bacteria,p:"Armatimonadetes",c:Armatimonadia,o:Armatimonadales	d:Bacteria,p:"Armatimonadetes",c:Armatimonadia,o:Armatimonadales,f:Armatimonadaceae,g:Armatimonas/Armatimonadetes_gp1;	d:Bacteria,p:"Armatimonadetes"	d:Bacteria,p:"Armatimonadetes",c:Armatimonadia,o:Armatimonadales
OTU6907	SS|0.9200|CP001359_S004068953;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Cystobacteraceae,g:Anaeromyxobacter,s:Anaeromyxobacter_dehalogenans	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Cystobacteraceae,g:Anaeromyxobacter,s:Anaeromyxobacter_dehalogenans;	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Cystobacteraceae,g:Anaeromyxobacter,s:Anaeromyxobacter_dehalogenans	d:Archaea,p:"Nanoarchaeota"
OTU6908	US|0.9959|AJ292685_S000019750;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis;	d:Bacteria	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU6909	GSL|99.6|EU531458_S001096379;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Actinoplanes,s:Actinoplanes_derwentensis	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Actinoplanes	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Actinoplanes,s:Actinoplanes_derwentensis	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae,g:Actinoplanes
OTU6910	SS|1.0000|AB125062_S000542971;d:Bacteria,p:"Bacteroidetes"	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Cryomorphaceae,g:Owenweeksia,s:Owenweeksia_hongkongensis;	d:Bacteria,p:"Bacteroidetes"	d:Bacteria
OTU6911	US|0.9930|AJ458462_S000130885;d:Bacteria,p:"Actinobacteria",c:Thermoleophilia	d:Bacteria,p:"Actinobacteria",c:Thermoleophilia,o:Thermoleophilales,f:Thermoleophilaceae,g:Thermoleophilum,s:Thermoleophilum_album;	d:Bacteria	d:Bacteria,p:"Actinobacteria",c:Thermoleophilia
OTU6913	US|0.9758|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes"	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca;	d:Bacteria	d:Bacteria,p:"Gemmatimonadetes"
OTU6914	US|0.9997|AB003169_S000381702;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_V,g:GpV;	d:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6915	SS|1.0000|DQ672568_S000712708;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella,s:Skermanella_aerolata;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Skermanella
OTU6916	SS|0.8900|L11663_S000414382;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Bradyrhizobiaceae,g:Nitrobacter,s:Nitrobacter_hamburgensis;	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU6917	US|0.9959|AB266389_S002235662;d:Bacteria,p:Firmicutes,c:Clostridia,o:Halanaerobiales	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Chromatiales	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	d:Bacteria,p:Firmicutes,c:Clostridia,o:Halanaerobiales
OTU6918	US|0.9898|AB641833_S003261561;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6919	SS|0.9700|U89300_S000438739;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Methylococcales,f:Methylococcaceae	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Methylococcales,f:Methylococcaceae	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Methylococcales,f:Methylococcaceae	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Methylococcales,f:Methylococcaceae
OTU6920	US|0.9959|None;d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales	No hit	d:Bacteria	d:Bacteria,p:"Deinococcus-Thermus",c:Deinococci,o:Deinococcales
OTU6921	SS|1.0000|GQ421847_S001589376;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Segetibacter	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
OTU6922	US|0.9992|FN421338_S001550490;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6923	US|0.8751|DQ303457_S000650984;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophobacteraceae,g:Desulfoglaeba,s:Desulfoglaeba_alkanexedens;	d:Bacteria	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales
OTU6924	GS|97.3|AY493932_S000262566;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6925	US|0.9891|GU176611_S003277636;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp13	d:Bacteria,p:Firmicutes,c:Clostridia,o:Thermoanaerobacterales,f:Thermoanaerobacteraceae,g:Thermoanaerobacter	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp13
OTU6926	US|0.9997|AY033493_S000434673;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_III,g:Thermovenabulum,s:Thermovenabulum_ferriorganovorum;	d:Bacteria	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6927	US|0.9952|DQ011529_S000541574;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales"	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae,g:Porphyrobacter,s:Porphyrobacter_dokdonensis;	d:Bacteria	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales"
OTU6928	GSL|99.2|FN814307_S002157105;d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,s:Massilia_norwichensis	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia,s:Massilia_norwichensis	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Oxalobacteraceae,g:Massilia
OTU6929	SS|0.9200|JX294485_S003614212;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae	d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae	d:Bacteria
OTU6930	US|0.9891|AF343566_S000391983;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XVII,g:Thermaerobacter	d:Bacteria	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16
